listing_id,url,title,district,city,direction,التوصية_النهائية,درجة_الثقة,سبب_التوصية_النهائية,نوع_العقار,price,area_sqm,rooms,bathrooms,livings,age_years,مؤثثة,yield_pct,expected_annual_rent,sakani_deals_count,price_ratio,verdict_price,strengths,risks,is_multi_unit,unit_label,llm_corrections,llm_notes,description,images,sakani_trusted,ad_price_per_sqm,comparable_sale_deals_count,comparable_median_price_per_sqm,latitude,longitude
6805796,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-شعيب-المغربي-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6805796,"شقة للبيع في شارع شعيب المغربي, حي النرجس, مدينة الرياض, منطقة الرياض",حي النرجس,الرياض,شمال الرياض,🟡 تحتاج مراجعة,متوسطة,السعر عادل، لكن فيه تعارض بين بيانات الإعلان والوصف -- تأكد من التفاصيل الفعلية,شقة,950000.0,120.0,3.0,1.0,0.0,3.0,لا,6.12,52000,2100,0.84,🟢 سعر عادل,يوجد موقف سيارة | مطبخ راكب | مكيفات مركّبة | غرفة خادمة | غرفة غسيل | غرفة ماستر بحمام خاص | يوجد مجلس منفصل,السعر قابل للتفاوض -- ممكن فيه هامش تفاوض إضافي | تعارض بيانات اكتشفه التحليل الآلي: bathrooms=1 بالوصف (مسجّل عندنا 0.0),False,شقة في مشروع ركيز حي النرجس,"{""bathrooms"": 1}",السعر المذكور 950 ألف (قابل للتفاوض) بينما المسجل 850 ألف. البيانات المسجلة تذكر 0 حمام لكن الوصف يوضح وجود دورة مياه مع المجلس وأخرى بين الغرفتين,"https://maps.app.goo.gl/n5xF8BkJhFQju32Y6?g_st=aw
للبيع شقة في مشروع ركيز حي النرجس 
المساحه ١٢٠م 
العمر ٣ سنوات 
مكيفات راكبه ومطبخ راكب
مؤجرة حالياً
الشقة
غرفة ماستر
غرفتين بينهم دورة مياة
غرفة خادمة او غرفة غسيل
منور خارجي صغير
سمارت هوم راكب
مجلس بدورة مياة
مطبخ
موقف خارجي خاص بالشقة
السعر 950 الف قابل للتفاوض لغرض السفر بالخارج
المديونية 697الف 
مباشر من المالك 
والمالك سمح وما يقصر",https://images.aqar.fm/webp/750x0/props/036184372_1785854923836.jpg,True,7083,583,8477.0,24.868866,46.657048
6783116,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-محمد-المنفلوطي-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6783116,"شقة للبيع في شارع محمد المنفلوطي, حي النرجس, مدينة الرياض, منطقة الرياض",حي النرجس,الرياض,شمال الرياض,🟡 تحتاج مراجعة,متوسطة,السعر عادل، لكن فيه تعارض بين بيانات الإعلان والوصف -- تأكد من التفاصيل الفعلية,شقة,750000.0,85.07,2.0,3.0,1.0,0.0,لا,6.09,45700,861,0.92,🟢 سعر عادل,يوجد موقف سيارة | عقار جديد | مكيفات مركّبة | يوجد مستودع | غرفة ماستر بحمام خاص,تعارض بيانات اكتشفه التحليل الآلي: area_sqm=85.07 بالوصف (مسجّل عندنا 85.0),False,شقة أرضية في حي النرجس,"{""area_sqm"": 85.07}",الشقة مؤجرة حالياً بعقد ينتهي في يونيو 2027. تتضمن موقف خاص ومكيفات مركبة ونظام دخول ذكي.,"شقة للبيع في حي النرجس - فرصة سكنية واستثمارية

تقع في عمارة جديدة، وتعد خيارا مثاليا للسكن أو الاستثمار. 

تفاصيل الشقة:

المساحة 85.07 م 2

الدور أرضي

غرفة نوم ماستر مع دورة مياه خاصة.

صالة واسعة.

مطبخ مفتوح على الصالة ومركب بالكامل. 

غرفة عاملة مع دورة مياه، ويمكن استخدامها كمستودع.

موقف سيارة خاص.

نظام دخول ذكي.

جميع المكيفات مركبة.

العمارة حديثة البناء.

الشقه مؤجره حالياً بعقد ساري (عقد المستأجر سوف ينتهي بشهر 6 عام 2027) وبعد انتهاء العقد يمكن السكن فيها او اعادة تأجيرها.

السعر المطلوب 750,000 ريال فقط.",https://images.aqar.fm/webp/750x0/props/041169448_1784584091411.jpg | https://images.aqar.fm/webp/750x0/props/041169441_1784584091428.jpg | https://images.aqar.fm/webp/750x0/props/041169443_1784584091421.jpg | https://images.aqar.fm/webp/750x0/props/041169445_1784584091371.jpg | https://images.aqar.fm/webp/750x0/props/041169441_1784584091366.jpg | https://images.aqar.fm/webp/750x0/props/041169448_1784584091427.jpg | https://images.aqar.fm/webp/750x0/props/041169444_1784584091426.jpg | https://images.aqar.fm/webp/750x0/props/041169447_1784584171296.jpg | https://images.aqar.fm/webp/750x0/props/041169444_1784584171290.jpg | https://images.aqar.fm/webp/750x0/props/041169441_1784584236901.jpg,True,8824,120,9628.0,24.91545,46.628562
6569970,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الملقا/شارع-الحسو-حي-الملقا-مدينة-الرياض-منطقة-الرياض-6569970,"شقة للبيع في شارع الحسو, حي الملقا, مدينة الرياض, منطقة الرياض",حي الملقا,الرياض,شمال الرياض,🟡 تحتاج مراجعة,متوسطة,السعر عادل، لكن فيه تعارض بين بيانات الإعلان والوصف -- تأكد من التفاصيل الفعلية,شقة,900000.0,120.0,2.0,2.0,1.0,10,لا,6.09,54800,1400,0.83,🟢 سعر عادل,مكيفات مركّبة | يوجد مجلس منفصل,"تعارض بيانات اكتشفه التحليل الآلي: area_sqm=120 بالوصف (مسجّل عندنا 119.0), rooms=2 بالوصف (مسجّل عندنا 3.0), bathrooms=2 بالوصف (مسجّل عندنا 3.0), age_years=10 بالوصف (مسجّل عندنا 6.0)",False,شقة بحي الملقا,"{""area_sqm"": 120, ""rooms"": 2, ""bathrooms"": 2, ""age_years"": 10}",الوصف يذكر غرفتين فقط بينما البيانات المسجلة تشير لـ 3 غرف. عمر العقار بالوصف 10 سنوات بينما المسجل 6 سنوات. المساحة بالوصف 120 م² بينما المسجلة 119 م².,"البـيع شقه في عماره حي الملقا
مساحتها ١٢٠
عمر العقار عشر سنوات 
الدور الاول 
غرفتين - ومجلس - ودورتين مياه ومطبخ - صاله 
فيها مكيفات - مطبخ 
عداد كهرباء مستقل - المويه تُدفع عن طريق اتحاد الملاك
باقي في العقد شهر
الـبيع 900الف",https://images.aqar.fm/webp/750x0/props/029398606_1769877181327.jpg,True,7563,143,9133.0,24.794265,46.617519
6598927,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/شارع-جار-الله-بن-ظهيره-حي-الرمال-مدينة-الرياض-منطقة-الرياض-6598927,"شقة للبيع في شارع جار الله بن ظهيره, حي الرمال, مدينة الرياض, منطقة الرياض",حي الرمال,الرياض,شرق الرياض,🟡 تحتاج مراجعة,متوسطة,السعر عادل، لكن فيه تعارض بين بيانات الإعلان والوصف -- تأكد من التفاصيل الفعلية,شقة,500000.0,89.0,2.0,1.0,0.0,2.0,لا,6.02,30100,3400,0.97,🟢 سعر عادل,مدخل خاص | مدخلين منفصلين | يوجد سطح/ملحق | يوجد مجلس منفصل | قابل للتمويل البنكي | يوجد ضمان,تعارض بيانات اكتشفه التحليل الآلي: rooms=2 بالوصف (مسجّل عندنا 3.0),False,شقة بمدخل خاص,"{""rooms"": 2}",الوصف يذكر غرفتي نوم وليس 3 غرف. البيانات المسجلة تشير لـ 3 غرف بينما الوصف يوضح: مجلس وصالة و2 غرفة نوم. يوجد تمويل بنكي بقيمة 350 ألف ريال.,"شقه مدخل خاص للبيع
الرمال تنال 

شارع 18 
واجهه شرقيه
المساحه مسطح البناء 89 متر 
أجزاء خاصه 70 متر * سطح و سيب و درج و ارتداد

البيع اجمالا 500 ألف كاش فقط
عليها بنك الأهلي 350

التفصيل 
مدخلين 
مجلس و صالة و 2 غرفة نوم و مطبخ و دورات مياه
سطح صغير 
ضمانات سباكه و كهرباء و عزل 

مؤسسة ثاه العقاريه
ابو محمد ((رقم المعلن يظهر عند التواصل))
نوفر لكم تخليص اجراءات البنوك و حلول بنكيه و تمويليه
نسعد بخدمتكم
وفقكم الله",https://images.aqar.fm/webp/750x0/props/048378646_1772318760254.jpg | https://images.aqar.fm/webp/750x0/props/048378645_1772318757111.jpg | https://images.aqar.fm/webp/750x0/props/048378649_1772318757428.jpg | https://images.aqar.fm/webp/750x0/props/048378646_1772318757924.jpg | https://images.aqar.fm/webp/750x0/props/048378644_1772318758298.jpg | https://images.aqar.fm/webp/750x0/props/048378646_1772318758581.jpg | https://images.aqar.fm/webp/750x0/props/048378648_1772318758920.jpg | https://images.aqar.fm/webp/750x0/props/048378640_1772318759242.jpg | https://images.aqar.fm/webp/750x0/props/048378644_1772318759590.jpg | https://images.aqar.fm/webp/750x0/props/048378648_1772318759898.jpg | https://images.aqar.fm/webp/750x0/props/048378649_1772318760580.jpg | https://images.aqar.fm/webp/750x0/props/048378643_1772318760984.jpg,True,5618,180,5772.0,24.924082,46.789311
6612250,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-القيروان/شارع-نجد-حي-نجد-مدينة-الجبيلة-منطقة-الرياض-6612250,"شقة للبيع في شارع نجد, حي نجد, مدينة الجبيلة, منطقة الرياض",حي القيروان,الرياض,شمال الرياض,⚪ غير مكتمل,متوسطة,ما توفرت صفقات رسمية كافية للتحقق من عدالة السعر,شقة,450000.0,54.0,3.0,0.0,0.0,5.0,لا,12.64,56900,537,,,,,True,دور كامل,{},الإعلان يشير إلى وجود وحدات إضافية للبيع والإيجار لكنها غير مفصلة في الوصف,"* أدوار للبيع 
دور كامل للبيع بـ ٤٥٠ الف 
و فيه غيرها للبيع و للإيجار .",https://images.aqar.fm/webp/750x0/props/021678159_1772498517141.jpg,True,8333,2,,24.900816,46.367809
6776637,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العليا/طريق-الملك-فهد-الفرعي-حي-العليا-الرياض-منطقة-الرياض-6776637,شقة للبيع في طريق الملك فهد الفرعي ، حي العليا ، الرياض ، منطقة الرياض,حي العليا,الرياض,شمال الرياض,🔴 لا ينصح بها,منخفضة,الوصف يذكر حي مختلف عن المسجّل -- كل حسابات الإيجار والسعر اتبنت على الحي الخطأ، تحتاج مراجعة يدوية كاملة قبل أي قرار,شقة,580000.0,127.0,2.0,2.0,1.0,6.0,لا,9.16,53100,620,0.81,🟢 سعر عادل,يوجد مصعد | يوجد موقف سيارة | خزانات مياه مستقلة | قريب من مسجد | قريب من مدرسة | قريب من حديقة | مكيفات مركّبة | يوجد مجلس منفصل | صك إلكتروني/مستقل,تعارض بيانات اكتشفه التحليل الآلي: district=لبن بالوصف (مسجّل عندنا حي العليا),False,شقة تمليك في حي لبن,"{""district"": ""لبن""}",الحي المسجل (العليا) يختلف عن الحي المذكور في الوصف (لبن). الوصف يذكر غرفتي نوم فقط بينما البيانات المسجلة تشير إلى 4 غرف.,"للبيع | شقة تمليك مميزة في حي لبن – الرياض
📍 تقاطع شارع نجد مع شارع عسير
تقع الشقة بموقع مميز مقابلة لحديقة ومسجد ومدرسة

تفاصيل الشقة:
المساحة: 127 م²
الدور: الثاني (مع مصعد)
عمر البناء: 6 سنوات
الملكية: حرة

المكونات:
غرفتين نوم | مجلس | مقلط | صالة | دورتين مياه

المميزات:
✔️ 5 مكيفات سبليت راكبة وجاهزة
✔️ موقف سيارة خاص
✔️ عداد كهرباء مستقل
✔️ خزان مياه خاص للشقة (ملاحظة: لا يوجد عداد مياه)
✔️ مصعد في العمارة

المستندات المتوفرة:
صك ملكية الشقة | محضر فرز | رخصة بناء العمارة

الموقع على الخريطة: https://maps.app.goo.gl/hyGTFScA88qhocfG8",https://images.aqar.fm/webp/750x0/props/054017223_1784197007593.jpg | https://images.aqar.fm/webp/750x0/props/054017225_1784197007592.jpg | https://images.aqar.fm/webp/750x0/props/054017221_1784197007663.jpg | https://images.aqar.fm/webp/750x0/props/054017229_1784197007655.jpg | https://images.aqar.fm/webp/750x0/props/054017220_1784197007657.jpg | https://images.aqar.fm/webp/750x0/props/054017223_1784197007655.jpg | https://images.aqar.fm/webp/750x0/props/054017221_1784197007656.jpg | https://images.aqar.fm/webp/750x0/props/054017223_1784197007655.jpg,True,4567,35,5673.0,24.701859,46.677131
6462038,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/شارع-تميم-الجرجاني-حي-الرمال-مدينة-الرياض-منطقة-الرياض-6462038,"شقة للبيع في شارع تميم الجرجاني, حي الرمال, مدينة الرياض, منطقة الرياض",حي الرمال,الرياض,شرق الرياض,🔴 لا ينصح بها,منخفضة,الوصف يذكر حي مختلف عن المسجّل -- كل حسابات الإيجار والسعر اتبنت على الحي الخطأ، تحتاج مراجعة يدوية كاملة قبل أي قرار,شقة,500000.0,77.0,4.0,,,0.0,لا,6.76,33800,867,0.98,🟢 سعر عادل,قريب من الخدمات | تشطيبات حديثة مذكورة | عقار جديد | تشطيب فاخر | يوجد سطح/ملحق | غرفة خادمة | غرفة ماستر بحمام خاص | يوجد مجلس منفصل | يوجد ضمان,تعارض بيانات اكتشفه التحليل الآلي: district=مخطط ريبال بالوصف (مسجّل عندنا حي الرمال),False,شقة في مخطط ريبال,"{""district"": ""مخطط ريبال""}",الحي المذكور في الوصف (مخطط ريبال) يختلف عن البيانات المسجلة (حي الرمال). عدد الحمامات غير محدد في الوصف.,"شقه في مخطط ريبال
📌عمر العقار: جديدة
📌الخدمات: كهرباء ، ماء ، صرف ، هاتف ، انترنت
📌 تشطيبات فاخرة 

*المواصفات : 
🔸مدخل سيارة 
🔸صالة  
🔸 مطبخ مفتوح على الصاله
🔸غرفة خادمة مفصولة عن المطبخ بدورة مياه منفصلة
 اسطح كبيرة وواسعة تتسع لبناء غرف نوم ومجلس ومقلط🔸
🔸 غرفة نوم ماستر 
🔸 البناء حسب نظام الكود الجديد بإشراف مكتب هندسي
🔸 تأمين ضد العيوب الخفية ( شركة ملاذ)
🔸ضمانات كاملة مع تصوير لجميع مراحل البناء
البيع : 500,000",,True,6494,98,6644.0,24.884749,46.834281
6800063,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/حي-الرمال-مدينة-الرياض-منطقة-الرياض-6800063,"شقة للبيع في حي الرمال, مدينة الرياض, منطقة الرياض",حي الرمال,الرياض,شرق الرياض,🔴 لا ينصح بها,متوسطة,سعر البيع أرخص بشكل غير طبيعي مقارنة بصفقات رسمية مشابهة -- تحقق من الصك والمساحة أولًا,شقة,900000.0,148.0,3.0,4.0,,0.0,لا,6.75,34400,740,0.53,🔴 REVIEW,يوجد بلكونة | يوجد مستودع | يوجد مجلس منفصل,"تعارض بيانات اكتشفه التحليل الآلي: area_sqm=192 بالوصف (مسجّل عندنا 192.0), rooms=3 بالوصف (مسجّل عندنا 2.0), bathrooms=4 بالوصف (مسجّل عندنا 4.0)",True,نموذج A - دور أرضي,"{""area_sqm"": 192, ""rooms"": 3, ""bathrooms"": 4}",البيانات المسجلة (192 م² و2 غرف) لا تطابق أي وحدة موصوفة في النص. الوصف يتعلق بمشروع متعدد الوحدات وليس وحدة واحدة محددة.,"شركه الصدفه للتطوير العقاري 
بدأ البيع ادوار مستقلة وشقق الرياض 27
في شمال شرق الرياض - حي الرمال   مخطط رقم 3936 المشروع علي 3 واجهات واجهه شرقيه بشارع عرض ١٥ متر - واجهه جنوبيه بشارع عرض ١٨ متر - واجهه شماليه بشارع عرض ١٥ متر 
متوفر في المشروع: 
                      نموذج A 
يتكون من دور ارضي مساحه ١٤٨ متر 
            السعر 900,000
              المتبقي ١٦ دور  
A1-A2 -A3-A4-A5-A6-A7-A8-A14-A15-A16-A17-A18-A19-A20-A21
                     نموذج B 
يتكون من دور اول مساحه ١٥٠ متر 
          السعر 750,000
          المتبقي ١٦ دور 
B1-B2 -B3-B4-B5-B6-B7-B8-B14-B15-B16-B17-B18-B19-B20-B21
                    نموذج C
يتكون من ١٦ شقه ملحق مساحه ٩٠ متر 
           السعر 550.000 
            المتبقي ١٦ شقة  
C1-C2 -C3-C4-C5-C6-C7-C8-C14-C15-C16-C17-C18-C19-C20-C21
                    نموذج D 
* ٢ ادوار ارضية زوايا مساحه ٢٣٧ متر 
         السعر 1.200.000  
              رقم A9-A13 
* ٣ ادوار ارضية مفصول مساحه ١٩٠ متر 
            السعر 950.000 
           رقم A10-A11-A12
                 نموذج E 
* ٢ ادوار اول زوايا مساحه ٢٥٠ متر 
         السعر 850.000  
              رقم B9-B13 
* ٣ ادوار اول مفصول مساحه ١٨٠ متر 
            السعر 850.000 
           رقم B10-B11-B12 
                  نموذج F 
* ٢ شقق ملحق زوايا مساحه ١٢٨ متر
         السعر 650.000  
              رقم C9-C13 
* ٣ شقق ملحق مساحه ٩٨ متر 
            السعر 450.000 
           رقم C10-C11-C12 

المواصفات:
3 غرف نوم 
4 حمامات 
1 غرفه طعام 
1 مطبخ 
1 مجلس 
1  غرفه معيشه 
1  مستودع 
1  بلكونة",https://images.aqar.fm/webp/750x0/props/017127269_1785589305737.jpg | https://images.aqar.fm/webp/750x0/props/017127264_1785589305950.jpg,True,2656,196,4994.0,24.902926,46.835004
6800063,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/حي-الرمال-مدينة-الرياض-منطقة-الرياض-6800063,"شقة للبيع في حي الرمال, مدينة الرياض, منطقة الرياض",حي الرمال,الرياض,شرق الرياض,🔴 لا ينصح بها,متوسطة,سعر البيع أرخص بشكل غير طبيعي مقارنة بصفقات رسمية مشابهة -- تحقق من الصك والمساحة أولًا,شقة,750000.0,150.0,3.0,4.0,,0.0,لا,6.75,34400,740,0.53,🔴 REVIEW,يوجد بلكونة | يوجد مستودع | يوجد مجلس منفصل,"تعارض بيانات اكتشفه التحليل الآلي: area_sqm=192 بالوصف (مسجّل عندنا 192.0), rooms=3 بالوصف (مسجّل عندنا 2.0), bathrooms=4 بالوصف (مسجّل عندنا 4.0)",True,نموذج B - دور أول,"{""area_sqm"": 192, ""rooms"": 3, ""bathrooms"": 4}",البيانات المسجلة (192 م² و2 غرف) لا تطابق أي وحدة موصوفة في النص. الوصف يتعلق بمشروع متعدد الوحدات وليس وحدة واحدة محددة.,"شركه الصدفه للتطوير العقاري 
بدأ البيع ادوار مستقلة وشقق الرياض 27
في شمال شرق الرياض - حي الرمال   مخطط رقم 3936 المشروع علي 3 واجهات واجهه شرقيه بشارع عرض ١٥ متر - واجهه جنوبيه بشارع عرض ١٨ متر - واجهه شماليه بشارع عرض ١٥ متر 
متوفر في المشروع: 
                      نموذج A 
يتكون من دور ارضي مساحه ١٤٨ متر 
            السعر 900,000
              المتبقي ١٦ دور  
A1-A2 -A3-A4-A5-A6-A7-A8-A14-A15-A16-A17-A18-A19-A20-A21
                     نموذج B 
يتكون من دور اول مساحه ١٥٠ متر 
          السعر 750,000
          المتبقي ١٦ دور 
B1-B2 -B3-B4-B5-B6-B7-B8-B14-B15-B16-B17-B18-B19-B20-B21
                    نموذج C
يتكون من ١٦ شقه ملحق مساحه ٩٠ متر 
           السعر 550.000 
            المتبقي ١٦ شقة  
C1-C2 -C3-C4-C5-C6-C7-C8-C14-C15-C16-C17-C18-C19-C20-C21
                    نموذج D 
* ٢ ادوار ارضية زوايا مساحه ٢٣٧ متر 
         السعر 1.200.000  
              رقم A9-A13 
* ٣ ادوار ارضية مفصول مساحه ١٩٠ متر 
            السعر 950.000 
           رقم A10-A11-A12
                 نموذج E 
* ٢ ادوار اول زوايا مساحه ٢٥٠ متر 
         السعر 850.000  
              رقم B9-B13 
* ٣ ادوار اول مفصول مساحه ١٨٠ متر 
            السعر 850.000 
           رقم B10-B11-B12 
                  نموذج F 
* ٢ شقق ملحق زوايا مساحه ١٢٨ متر
         السعر 650.000  
              رقم C9-C13 
* ٣ شقق ملحق مساحه ٩٨ متر 
            السعر 450.000 
           رقم C10-C11-C12 

المواصفات:
3 غرف نوم 
4 حمامات 
1 غرفه طعام 
1 مطبخ 
1 مجلس 
1  غرفه معيشه 
1  مستودع 
1  بلكونة",https://images.aqar.fm/webp/750x0/props/017127269_1785589305737.jpg | https://images.aqar.fm/webp/750x0/props/017127264_1785589305950.jpg,True,2656,196,4994.0,24.902926,46.835004
6800063,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/حي-الرمال-مدينة-الرياض-منطقة-الرياض-6800063,"شقة للبيع في حي الرمال, مدينة الرياض, منطقة الرياض",حي الرمال,الرياض,شرق الرياض,🔴 لا ينصح بها,متوسطة,سعر البيع أرخص بشكل غير طبيعي مقارنة بصفقات رسمية مشابهة -- تحقق من الصك والمساحة أولًا,شقة,550000.0,90.0,3.0,4.0,,0.0,لا,6.75,34400,740,0.53,🔴 REVIEW,يوجد بلكونة | يوجد مستودع | يوجد مجلس منفصل,"تعارض بيانات اكتشفه التحليل الآلي: area_sqm=192 بالوصف (مسجّل عندنا 192.0), rooms=3 بالوصف (مسجّل عندنا 2.0), bathrooms=4 بالوصف (مسجّل عندنا 4.0)",True,نموذج C - شقة ملحق,"{""area_sqm"": 192, ""rooms"": 3, ""bathrooms"": 4}",البيانات المسجلة (192 م² و2 غرف) لا تطابق أي وحدة موصوفة في النص. الوصف يتعلق بمشروع متعدد الوحدات وليس وحدة واحدة محددة.,"شركه الصدفه للتطوير العقاري 
بدأ البيع ادوار مستقلة وشقق الرياض 27
في شمال شرق الرياض - حي الرمال   مخطط رقم 3936 المشروع علي 3 واجهات واجهه شرقيه بشارع عرض ١٥ متر - واجهه جنوبيه بشارع عرض ١٨ متر - واجهه شماليه بشارع عرض ١٥ متر 
متوفر في المشروع: 
                      نموذج A 
يتكون من دور ارضي مساحه ١٤٨ متر 
            السعر 900,000
              المتبقي ١٦ دور  
A1-A2 -A3-A4-A5-A6-A7-A8-A14-A15-A16-A17-A18-A19-A20-A21
                     نموذج B 
يتكون من دور اول مساحه ١٥٠ متر 
          السعر 750,000
          المتبقي ١٦ دور 
B1-B2 -B3-B4-B5-B6-B7-B8-B14-B15-B16-B17-B18-B19-B20-B21
                    نموذج C
يتكون من ١٦ شقه ملحق مساحه ٩٠ متر 
           السعر 550.000 
            المتبقي ١٦ شقة  
C1-C2 -C3-C4-C5-C6-C7-C8-C14-C15-C16-C17-C18-C19-C20-C21
                    نموذج D 
* ٢ ادوار ارضية زوايا مساحه ٢٣٧ متر 
         السعر 1.200.000  
              رقم A9-A13 
* ٣ ادوار ارضية مفصول مساحه ١٩٠ متر 
            السعر 950.000 
           رقم A10-A11-A12
                 نموذج E 
* ٢ ادوار اول زوايا مساحه ٢٥٠ متر 
         السعر 850.000  
              رقم B9-B13 
* ٣ ادوار اول مفصول مساحه ١٨٠ متر 
            السعر 850.000 
           رقم B10-B11-B12 
                  نموذج F 
* ٢ شقق ملحق زوايا مساحه ١٢٨ متر
         السعر 650.000  
              رقم C9-C13 
* ٣ شقق ملحق مساحه ٩٨ متر 
            السعر 450.000 
           رقم C10-C11-C12 

المواصفات:
3 غرف نوم 
4 حمامات 
1 غرفه طعام 
1 مطبخ 
1 مجلس 
1  غرفه معيشه 
1  مستودع 
1  بلكونة",https://images.aqar.fm/webp/750x0/props/017127269_1785589305737.jpg | https://images.aqar.fm/webp/750x0/props/017127264_1785589305950.jpg,True,2656,196,4994.0,24.902926,46.835004
6800063,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/حي-الرمال-مدينة-الرياض-منطقة-الرياض-6800063,"شقة للبيع في حي الرمال, مدينة الرياض, منطقة الرياض",حي الرمال,الرياض,شرق الرياض,🔴 لا ينصح بها,متوسطة,سعر البيع أرخص بشكل غير طبيعي مقارنة بصفقات رسمية مشابهة -- تحقق من الصك والمساحة أولًا,شقة,1200000.0,237.0,3.0,4.0,,0.0,لا,6.75,34400,740,0.53,🔴 REVIEW,يوجد بلكونة | يوجد مستودع | يوجد مجلس منفصل,"تعارض بيانات اكتشفه التحليل الآلي: area_sqm=192 بالوصف (مسجّل عندنا 192.0), rooms=3 بالوصف (مسجّل عندنا 2.0), bathrooms=4 بالوصف (مسجّل عندنا 4.0)",True,نموذج D - دور أرضي زاوية,"{""area_sqm"": 192, ""rooms"": 3, ""bathrooms"": 4}",البيانات المسجلة (192 م² و2 غرف) لا تطابق أي وحدة موصوفة في النص. الوصف يتعلق بمشروع متعدد الوحدات وليس وحدة واحدة محددة.,"شركه الصدفه للتطوير العقاري 
بدأ البيع ادوار مستقلة وشقق الرياض 27
في شمال شرق الرياض - حي الرمال   مخطط رقم 3936 المشروع علي 3 واجهات واجهه شرقيه بشارع عرض ١٥ متر - واجهه جنوبيه بشارع عرض ١٨ متر - واجهه شماليه بشارع عرض ١٥ متر 
متوفر في المشروع: 
                      نموذج A 
يتكون من دور ارضي مساحه ١٤٨ متر 
            السعر 900,000
              المتبقي ١٦ دور  
A1-A2 -A3-A4-A5-A6-A7-A8-A14-A15-A16-A17-A18-A19-A20-A21
                     نموذج B 
يتكون من دور اول مساحه ١٥٠ متر 
          السعر 750,000
          المتبقي ١٦ دور 
B1-B2 -B3-B4-B5-B6-B7-B8-B14-B15-B16-B17-B18-B19-B20-B21
                    نموذج C
يتكون من ١٦ شقه ملحق مساحه ٩٠ متر 
           السعر 550.000 
            المتبقي ١٦ شقة  
C1-C2 -C3-C4-C5-C6-C7-C8-C14-C15-C16-C17-C18-C19-C20-C21
                    نموذج D 
* ٢ ادوار ارضية زوايا مساحه ٢٣٧ متر 
         السعر 1.200.000  
              رقم A9-A13 
* ٣ ادوار ارضية مفصول مساحه ١٩٠ متر 
            السعر 950.000 
           رقم A10-A11-A12
                 نموذج E 
* ٢ ادوار اول زوايا مساحه ٢٥٠ متر 
         السعر 850.000  
              رقم B9-B13 
* ٣ ادوار اول مفصول مساحه ١٨٠ متر 
            السعر 850.000 
           رقم B10-B11-B12 
                  نموذج F 
* ٢ شقق ملحق زوايا مساحه ١٢٨ متر
         السعر 650.000  
              رقم C9-C13 
* ٣ شقق ملحق مساحه ٩٨ متر 
            السعر 450.000 
           رقم C10-C11-C12 

المواصفات:
3 غرف نوم 
4 حمامات 
1 غرفه طعام 
1 مطبخ 
1 مجلس 
1  غرفه معيشه 
1  مستودع 
1  بلكونة",https://images.aqar.fm/webp/750x0/props/017127269_1785589305737.jpg | https://images.aqar.fm/webp/750x0/props/017127264_1785589305950.jpg,True,2656,196,4994.0,24.902926,46.835004
